GEOID,borough,tract_name,population,area_km2,pop_density,restroom_count,people_per_restroom,nearest_restroom_dist,Priority_Score,Priority_Class
36047024000,Brooklyn,Census Tract 240,6413,0.16975118842454,37778.82240188727,0,6413.0,2332.523781397433,0.8183302394197596,1
36047024200,Brooklyn,Census Tract 242,3026,0.19144952483135005,15805.732621512829,0,3026.0,1375.0747889609672,0.2658566443927616,0
36047024400,Brooklyn,Census Tract 244,3697,0.1552792978351066,23808.7114737336,1,1848.5,893.9793964281051,0.021208709089765392,0
36047024500,Brooklyn,Census Tract 245,4437,0.16684899650438637,26592.90791649055,0,4437.0,954.756934110122,0.24826199206108293,0
36047024600,Brooklyn,Census Tract 246,3489,0.1728810807593897,20181.502710848257,0,3489.0,1659.0126809018864,0.42641141795598836,1
36047024800,Brooklyn,Census Tract 248,2476,0.17602823145111218,14065.925559717121,0,2476.0,651.0831251970303,-0.16065943336537647,0
36047024900,Brooklyn,Census Tract 249,3992,0.16849461130243046,23692.152343286347,0,3992.0,1107.9341598236024,0.2812786846916557,0
36047025000,Brooklyn,Census Tract 250,1679,0.17350709115215673,9676.83792547478,0,1679.0,1785.8917610770648,0.19585238952183223,0
36047025100,Brooklyn,Census Tract 251,3687,0.13848724877855223,26623.389752624014,0,3687.0,1045.8172930768046,0.25578208200348007,0
36047025200,Brooklyn,Census Tract 252,4847,0.18127509888477683,26738.3663273072,0,4847.0,1407.438199761316,0.45759639474382424,1
36047025300,Brooklyn,Census Tract 253,3375,0.16182829248562866,20855.43849076774,2,1125.0,446.6459342222272,-0.4410623153904962,0
36047025600,Brooklyn,Census Tract 256,3114,0.17328007241071233,17970.906617693043,0,3114.0,2464.6373570402925,0.5791320350028681,1
36047025700,Brooklyn,Census Tract 257,3279,0.1811248231275262,18103.537347232217,1,1639.5,530.32091461518,-0.3037120067529022,0
36047025901,Brooklyn,Census Tract 259.01,2163,0.08021860195227912,26963.8207019207,1,1081.5,218.2725079419443,-0.7582420239709043,0
36047026000,Brooklyn,Census Tract 260,3076,0.16286495959151542,18886.812778604875,0,3076.0,2392.471624259865,0.5701014454420192,1
36047035000,Brooklyn,Census Tract 350,3082,0.19857311128369953,15520.731785265607,1,1541.0,545.2567964582826,-0.327526903615752,0
36047035200,Brooklyn,Census Tract 352,1431,2.3915631275244316,598.3534298261509,9,143.1,609.6768251925708,-1.2787341761655078,0
36047035400,Brooklyn,Census Tract 354,5366,0.3780793363806944,14192.788347990763,0,5366.0,1317.653799603484,0.34317702918421017,0
36047035500,Brooklyn,Census Tract 355,5515,0.1384056117056488,39846.65023358236,0,5515.0,1490.9395747951066,0.5766075757685839,1
36047035900,Brooklyn,Census Tract 359,6665,0.18357487554884366,36306.71125377747,0,6665.0,1806.9758097417857,0.6942434198273705,1
36047073400,Brooklyn,Census Tract 734,1479,0.151105693150575,9787.85093508154,0,1479.0,2724.5545726925393,0.3796293605984193,0
36047075600,Brooklyn,Census Tract 756,1949,0.17354774057156236,11230.33923450205,0,1949.0,1215.6727401602718,0.061138361524213876,0
36047073600,Brooklyn,Census Tract 736,2807,0.17801651376047736,15768.200043378227,0,2807.0,1401.474513313256,0.25963989257007575,0
36047074000,Brooklyn,Census Tract 740,3816,0.1623876942141901,23499.31759586831,0,3816.0,2805.9309621389184,0.7273652986796805,1
36047074400,Brooklyn,Census Tract 744,3068,0.17007411161610642,18039.194624312553,0,3068.0,1795.4599596257076,0.4210934061123625,0
36047074600,Brooklyn,Census Tract 746,2149,0.2020389193427691,10636.564514355347,1,1074.5,1589.6903621801748,0.06388272841227881,0
36047074800,Brooklyn,Census Tract 748,1595,0.17654837126604062,9034.35125774395,0,1595.0,2730.6882586856036,0.3830053878301021,0
36047075800,Brooklyn,Census Tract 758,1460,0.20526014870608042,7112.9247893639,0,1460.0,2106.0409096224435,0.19879219677098645,0
36047076000,Brooklyn,Census Tract 760,3092,0.18158186369294074,17028.132309670782,0,3092.0,964.0725216879143,0.10787746033256192,0
36047076200,Brooklyn,Census Tract 762,4114,0.18804210968549384,21878.0783032098,0,4114.0,1065.301869379402,0.2551856779186069,0
36047076600,Brooklyn,Census Tract 766,2114,0.08257831984107523,25599.939597565855,0,2114.0,2720.1715610583265,0.6066943769824077,1
36047077000,Brooklyn,Census Tract 770,2726,0.16328059519430288,16695.186569819132,0,2726.0,1724.787333623453,0.36495268664158287,0
36047095800,Brooklyn,Census Tract 958,2987,0.23437501101320507,12744.532734471883,0,2987.0,1641.3172496777163,0.31531513309921216,0
36047096000,Brooklyn,Census Tract 960,0,0.4238858682756756,0.0,0,0.0,1225.628514605526,-2.9761249226817212,0
36047096200,Brooklyn,Census Tract 962,1529,0.17909876070003677,8537.189168834298,0,1529.0,1813.9027893158175,0.16430801065069145,0
36047096400,Brooklyn,Census Tract 964,2476,0.17658273551848747,14021.755823013475,0,2476.0,2150.9552273856057,0.4257468273610033,1
36047096800,Brooklyn,Census Tract 968,1396,0.14901986701646092,9367.878444327132,0,1396.0,1396.317252382079,0.03243866107219146,0
36047097000,Brooklyn,Census Tract 970,2301,0.16345036067249538,14077.668538220612,0,2301.0,1980.5534188509725,0.37103555378783987,0
36047097400,Brooklyn,Census Tract 974,2516,0.2523503660182721,9970.264912624783,1,1258.0,102.18263672749715,-1.2594206503505574,0
36047098400,Brooklyn,Census Tract 984,1989,0.11281998508919898,17629.855193008887,0,1989.0,836.7990673403878,-0.04511872664773143,0
36047098600,Brooklyn,Census Tract 986,2486,0.1559697125277733,15938.991998573578,1,1243.0,309.81920524123456,-0.6437931075326083,0
36047099000,Brooklyn,Census Tract 990,1484,0.1637219849953584,9064.146150207453,0,1484.0,1071.0687013971967,-0.09080605452927815,0
36047099400,Brooklyn,Census Tract 994,1860,0.17396985438994708,10691.507482847446,0,1860.0,2166.186901981292,0.3275249690727078,0
36047099800,Brooklyn,Census Tract 998,3834,0.489701945829408,7829.25212499688,5,639.0,1170.5942439959156,-0.2409441750940476,0
36047100400,Brooklyn,Census Tract 1004,2797,0.1320547158388478,21180.61427971495,0,2797.0,1204.777447637473,0.23243245650898547,0
36047100800,Brooklyn,Census Tract 1008,2202,0.1488982218990001,14788.625222762228,0,2202.0,1966.5753929842513,0.3666544043395687,0
36047101000,Brooklyn,Census Tract 1010,2860,0.17134334980661903,16691.631179312437,0,2860.0,1688.1097226664763,0.3640500149034828,0
36047101200,Brooklyn,Census Tract 1012,2176,0.1607596144304719,13535.737863697814,0,2176.0,1774.8345829725583,0.29951596433855404,0
36047101400,Brooklyn,Census Tract 1014,2057,0.15495296093827496,13274.996408874043,0,2057.0,1291.8300109974787,0.12896560504730228,0
36047101600,Brooklyn,Census Tract 1016,1768,0.11241766169292387,15727.066133339498,0,1768.0,1506.5604642816213,0.2013812675024833,0
36085027706,Staten Island,Census Tract 277.06,3260,0.438639644219859,7432.0687675143035,0,3260.0,4907.553140067106,0.7838390326970742,1
36085018100,Staten Island,Census Tract 181,3692,5.229839698528628,705.9489798585439,2,1230.6666666666667,2357.1530476505814,-0.15434745780393566,0
36047026200,Brooklyn,Census Tract 262,2626,0.15785881827610068,16635.11756059793,0,2626.0,2651.593599818991,0.5681246112748073,1
36047026300,Brooklyn,Census Tract 263,2270,0.1196042377190705,18979.260628973985,1,1135.0,404.1975523729763,-0.5035188564306852,0
36047026400,Brooklyn,Census Tract 264,4732,0.18945806769494927,24976.503020283624,0,4732.0,2273.5064261778,0.6773060026274865,1
36047026600,Brooklyn,Census Tract 266,3408,0.16589766107689355,20542.785099425797,0,3408.0,1913.9867330053448,0.4947792057099001,1
36047026700,Brooklyn,Census Tract 267,3950,0.15956216688797484,24755.24165307438,0,3950.0,702.0943850246682,0.06226111003715438,0
36047027000,Brooklyn,Census Tract 270,2496,0.1340050146848049,18626.168624143484,0,2496.0,1039.3126955098865,0.11606351199102423,0
36047027200,Brooklyn,Census Tract 272,3993,0.1321482731736916,30216.058856491636,0,3993.0,1732.4383099596052,0.5403145766350659,1
36047027400,Brooklyn,Census Tract 274,3159,0.16336434489924254,19337.144846070063,0,3159.0,1500.0270396095761,0.34993126113760376,0
36047027500,Brooklyn,Census Tract 275,5303,0.16207647126512334,32719.12300783867,0,5303.0,989.1546799212964,0.33523755935099736,0
36047027600,Brooklyn,Census Tract 276,3791,0.14939612955678847,25375.490056179566,0,3791.0,730.3433684697306,0.07733453692815097,0
36047027700,Brooklyn,Census Tract 277,4294,0.16210637075248086,26488.780052675906,1,2147.0,196.0160032138245,-0.6752839576411088,0
36047027800,Brooklyn,Census Tract 278,3086,0.1604732322429944,19230.621561402008,1,1543.0,732.8893829102841,-0.14740458031891956,0
36047028100,Brooklyn,Census Tract 281,5094,0.16193758775240155,31456.5634248461,0,5094.0,1145.1306486787337,0.39265096247208997,0
36047028400,Brooklyn,Census Tract 284,3686,0.1642571552800644,22440.42272444836,0,3686.0,1221.948694092524,0.3044860931262911,0
36047028502,Brooklyn,Census Tract 285.02,3303,0.11985866404153207,27557.457163509527,1,1651.5,541.4804422741604,-0.2239661831755391,0
36047028600,Brooklyn,Census Tract 286,5171,0.2348026932203784,22022.745689491145,0,5171.0,828.0209007620642,0.17871202584245696,0
36047028700,Brooklyn,Census Tract 287,3353,0.14880901066188312,22532.237699090212,0,3353.0,1056.2752611585709,0.2144647068385465,0
36047028800,Brooklyn,Census Tract 288,3799,0.1528084902797322,24861.18404183908,0,3799.0,1774.0139797619058,0.5103098163059923,1
36047029000,Brooklyn,Census Tract 290,3301,0.15471160150017138,21336.47359339334,0,3301.0,2227.5523132188637,0.5690186464534382,1
36047029100,Brooklyn,Census Tract 291,3368,0.16464337219415628,20456.335138885966,1,1684.0,527.8043988540738,-0.2808477053811386,0
36047029200,Brooklyn,Census Tract 292,2668,0.29724576479832654,8975.737641914488,2,889.3333333333334,512.8345981317036,-0.5572741389308362,0
36047029300,Brooklyn,Census Tract 293,3284,0.16445971137382204,19968.4164137645,0,3284.0,1514.8351743182652,0.3677982309596624,0
36047029700,Brooklyn,Census Tract 297,4099,0.20556126016747428,19940.527688244732,2,1366.3333333333333,540.2222011544808,-0.31578082643481603,0
36047029800,Brooklyn,Census Tract 298,3997,0.22082875560530552,18099.997842418536,0,3997.0,1835.8434527543777,0.4859940162943299,1
36047029900,Brooklyn,Census Tract 299,2483,0.14221763125238732,17459.15733607973,0,2483.0,866.4520090769697,0.015202364610223451,0
36047030000,Brooklyn,Census Tract 300,4222,0.1950526842833268,21645.43397858226,0,4222.0,1716.2992226111614,0.4929494046151645,1
36047037000,Brooklyn,Census Tract 370,4112,0.33623394506747417,12229.580208431422,0,4112.0,1964.4342587348951,0.461484626149915,1
36047037100,Brooklyn,Census Tract 371,4723,0.1893453410253528,24943.840574179238,1,2361.5,582.2374942514981,-0.132280713178783,0
36047037300,Brooklyn,Census Tract 373,5258,0.17080741423870938,30783.207060624194,1,2629.0,317.4918789993692,-0.3739381485021242,0
36047036001,Brooklyn,Census Tract 360.01,2972,0.09481336670493846,31345.791245330813,1,1486.0,358.3574932521297,-0.42686925257691444,0
36047037500,Brooklyn,Census Tract 375,3643,0.15880781908574607,22939.676528351625,0,3643.0,1109.727427200316,0.2583664672070912,0
36047037700,Brooklyn,Census Tract 377,4893,0.19020176514383233,25725.313307686014,1,2446.5,483.5531191643656,-0.2112637996487677,0
36047037900,Brooklyn,Census Tract 379,4834,0.18375976211808648,26306.085425239107,1,2417.0,315.11950353209016,-0.4200508659234219,0
36047036200,Brooklyn,Census Tract 362,3343,0.17111081971332764,19537.046258095957,0,3343.0,1061.011855676243,0.19295581763904338,0
36047036400,Brooklyn,Census Tract 364,2298,0.1432514517621592,16041.722242475951,0,2298.0,879.2860268061354,-0.006929369948613114,0
36047036501,Brooklyn,Census Tract 365.01,3467,0.12634501963786793,27440.733397621607,1,1733.5,215.47414916199273,-0.6664655038949349,0
36047036502,Brooklyn,Census Tract 365.02,2014,0.12205410340480832,16500.87906770579,0,2014.0,1199.276675348974,0.12341830415355837,0
36047036600,Brooklyn,Census Tract 366,4369,0.2341456800070346,18659.323545361756,1,2184.5,213.00539090638284,-0.687877711536219,0
36047036900,Brooklyn,Census Tract 369,5310,0.22673301311988217,23419.61555105522,0,5310.0,1407.5650540282566,0.4546037375559944,1
36047038200,Brooklyn,Census Tract 382,5261,0.23343079000147565,22537.729491326925,1,2630.5,121.5932722689071,-0.8936377419555449,0
36047038600,Brooklyn,Census Tract 386,3102,0.2511872898350362,12349.350964522115,1,1551.0,1125.892820485042,-0.007281483403442891,0
36047038700,Brooklyn,Census Tract 387,4830,0.18827474477505593,25653.99839352174,0,4830.0,1143.1796972943746,0.34803577327884333,0
36047038800,Brooklyn,Census Tract 388,4999,0.1979334496710755,25255.963599418414,0,4999.0,1118.7239369871218,0.3418291879847744,0
36047038900,Brooklyn,Census Tract 389,2829,0.1629279204443266,17363.506465220522,0,2829.0,1038.9095844149233,0.1297957097636797,0
36047039000,Brooklyn,Census Tract 390,2672,0.17385011575271603,15369.561236304531,0,2672.0,1347.6690564677056,0.2263075457289024,0
36047039100,Brooklyn,Census Tract 391,5243,0.16617274753323982,31551.503347149228,0,5243.0,848.1534788348221,0.25153740306278966,0
36047039300,Brooklyn,Census Tract 393,3868,0.1896004389932586,20400.79664656014,1,1934.0,532.4950337873996,-0.24899648174394048,0
36047077200,Brooklyn,Census Tract 772,3243,0.40433317490417503,8020.613200409724,0,3243.0,2153.78240636782,0.3904211545895415,0
36047077400,Brooklyn,Census Tract 774,3106,0.1477647258904302,21019.90161239934,0,3106.0,1662.0029774853433,0.4104030806381114,0
36047077600,Brooklyn,Census Tract 776,3438,0.18654302340369644,18430.06475004883,0,3438.0,2518.267454402771,0.6137880539836695,1
36047078200,Brooklyn,Census Tract 782,4196,0.16830463424675682,24930.983147190767,1,2098.0,931.1155276082508,0.07422169333746413,0
36047058400,Brooklyn,Census Tract 584,3546,0.18822516803245457,18839.138448204674,1,1773.0,684.6729228945974,-0.15608663792767064,0
36047007700,Brooklyn,Census Tract 77,6132,0.38941998275024203,15746.495484626459,0,6132.0,1407.4275251970898,0.4193341524385046,0
36047046201,Brooklyn,Census Tract 462.01,2575,0.12831576034117437,20067.682981057205,0,2575.0,1441.8314625697374,0.29521643765523997,0
36047036700,Brooklyn,Census Tract 367,1982,0.18296622726551856,10832.60025427394,0,1982.0,2099.6064486567593,0.32713833783862506,0
36047003000,Brooklyn,Census Tract 30,1818,0.11018810034908895,16499.05928353752,0,1818.0,853.0081365145335,-0.06458891966002454,0
36047030400,Brooklyn,Census Tract 304,3924,0.8282484536040134,4737.708815422756,2,1308.0,859.2907093276658,-0.32954824747054834,0
36047030600,Brooklyn,Census Tract 306,1953,0.19367975431584436,10083.655913850109,0,1953.0,891.1058883107152,-0.1084213856015407,0
36047030700,Brooklyn,Census Tract 307,6571,0.266956382312315,24614.507969742113,1,3285.5,869.9200334631987,0.12935819226194598,0
36047030100,Brooklyn,Census Tract 301,3182,0.19443308867166986,16365.5271936419,0,3182.0,1570.3228967031914,0.34686977904079136,0
36047030800,Brooklyn,Census Tract 308,1678,0.6815833053606529,2461.9147605326148,0,1678.0,1806.6207701175908,-0.0202674393139942,0
36047031100,Brooklyn,Census Tract 311,3389,0.1526824472966213,22196.39559101431,0,3389.0,1198.0344891747368,0.27603952549989524,0
36047031500,Brooklyn,Census Tract 315,5136,0.18018964150348146,28503.303281730357,1,2568.0,673.7618998240439,-0.02209031798281631,0
36047031701,Brooklyn,Census Tract 317.01,4150,0.1397408536023077,29697.829181798174,0,4150.0,699.8559447231969,0.10015571376275902,0
36047030200,Brooklyn,Census Tract 302,3899,0.21119756233365206,18461.38732340253,0,3899.0,1234.478819995742,0.2892300070266152,0
36047031900,Brooklyn,Census Tract 319,3356,0.15134573055367528,22174.39492823871,0,3356.0,1244.7949689732202,0.2927086362445614,0
36047032300,Brooklyn,Census Tract 323,3505,0.1730451769066086,20254.82629828872,0,3505.0,1089.613290234983,0.2214215044641453,0
36047032700,Brooklyn,Census Tract 327,2701,0.1770780932509214,15253.15723934669,0,2701.0,1174.776770828708,0.15981814936365676,0
36047032800,Brooklyn,Census Tract 328,2751,0.23283743523739772,11815.110388907693,0,2751.0,1008.9076549425373,0.04740156120790481,0
36047033000,Brooklyn,Census Tract 330,4283,0.49121184816948993,8719.252224800111,1,2141.5,954.4669121876431,-0.07963197769364751,0
36047033100,Brooklyn,Census Tract 331,4171,0.14246463020288658,29277.442366291198,0,4171.0,667.523078334578,0.07564844947897198,0
36047033500,Brooklyn,Census Tract 335,3522,0.1806812232856,19492.89436917764,0,3522.0,1871.7664146524214,0.48196895003429946,1
36047033600,Brooklyn,Census Tract 336,4734,1.7739746959368188,2668.5837237943356,0,4734.0,3271.4231577319492,0.4940118057689899,1
36047033900,Brooklyn,Census Tract 339,4936,0.18073763204488072,27310.305796051893,0,4936.0,1077.9498079984478,0.33369969122188864,0
36047034100,Brooklyn,Census Tract 341,2666,0.1397697015919908,19074.234040954474,1,1333.0,239.95992572879106,-0.7257399436562784,0
36047034200,Brooklyn,Census Tract 342,6490,0.22996059142706177,28222.226946474344,1,3245.0,910.0884418538894,0.17117165162211379,0
36047034300,Brooklyn,Census Tract 343,4489,0.16215453191994394,27683.469261384747,0,4489.0,986.8483256256312,0.2733598084041169,0
36047034500,Brooklyn,Census Tract 345,2669,0.16359196299476766,16314.982418087162,1,1334.5,490.66426054380184,-0.4002504799519569,0
36047040300,Brooklyn,Census Tract 403,4086,0.210273165247881,19431.866140328508,0,4086.0,992.111575422191,0.19964603578405207,0
36047040500,Brooklyn,Census Tract 405,1403,0.13899766189123128,10093.694965156164,1,701.5,632.528393397877,-0.4831986174540795,0
36047041100,Brooklyn,Census Tract 411,3001,0.1348800731931451,22249.394806471068,0,3001.0,1124.2914449895188,0.220665492640192,0
36047041200,Brooklyn,Census Tract 412,3164,0.16532257889346352,19138.34166619752,0,3164.0,1224.09899778628,0.2487251423404835,0
36047039500,Brooklyn,Census Tract 395,3845,0.15971905663805117,24073.520598818603,0,3845.0,1220.2702716725446,0.32371958789243266,0
36047041300,Brooklyn,Census Tract 413,3620,0.16216413759916348,22323.06139689096,1,1810.0,669.7810585248926,-0.13522584119191847,0
36047039600,Brooklyn,Census Tract 396,1987,0.1633035645002024,12167.523752964606,0,1987.0,1551.3064866255,0.1977769422963719,0
36047039700,Brooklyn,Census Tract 397,3316,0.15917416635373677,20832.52625699807,0,3316.0,1417.2430999726353,0.34390567857679216,0
36047039800,Brooklyn,Census Tract 398,2855,0.20290166569206447,14070.855408022704,0,2855.0,2058.2065090789415,0.4334213916671558,1
36047039900,Brooklyn,Census Tract 399,4164,0.15124274477305677,27531.899174721922,0,4164.0,1795.9061088468618,0.5513930414198001,1
36047040000,Brooklyn,Census Tract 400,2192,0.19200083483398128,11416.617026146641,0,2192.0,1638.5672724350595,0.23417219260797043,0
36047040200,Brooklyn,Census Tract 402,2570,0.19750953354918677,13012.030122383841,0,2570.0,1749.8811009628646,0.31977706738089,0
36047041401,Brooklyn,Census Tract 414.01,1182,0.13512341344082227,8747.558767952978,1,591.0,372.7025656130505,-0.8004310533746996,0
36047041500,Brooklyn,Census Tract 415,4291,0.16269148772235656,26375.073828834033,0,4291.0,1463.9591175617247,0.45011079367156864,1
36047041600,Brooklyn,Census Tract 416,2105,0.16256218261276856,12948.891102269572,0,2105.0,1698.6716311865516,0.26408970823935324,0
36047041800,Brooklyn,Census Tract 418,2790,0.1643188414906563,16979.184947324793,0,2790.0,2108.867354664671,0.47114867742278826,1
36047041900,Brooklyn,Census Tract 419,3417,0.1530122425584333,22331.54643619509,0,3417.0,679.5977890074598,0.0003080395805884299,0
36047042100,Brooklyn,Census Tract 421,4089,0.1533663759119127,26661.6458509038,0,4089.0,1451.7810175588904,0.438017855910444,1
36047042300,Brooklyn,Census Tract 423,4331,0.18222747786177415,23766.997440886567,1,2165.5,583.0405147980042,-0.1569304778090622,0
36047042500,Brooklyn,Census Tract 425,2913,0.1678451621333289,17355.28127814634,1,1456.5,745.9244167789843,-0.16701789428974548,0
36047042600,Brooklyn,Census Tract 426,4410,0.17000712743423368,25940.088904248936,0,4410.0,1682.4120505246174,0.5212687229010241,1
36047042700,Brooklyn,Census Tract 427,4215,0.1482639804334022,28429.022259343095,0,4215.0,919.1949165474132,0.23006891558050335,0
36047042800,Brooklyn,Census Tract 428,3852,0.16470209710663625,23387.6803493645,0,3852.0,533.9142491253918,-0.08640593357110647,0
36047042900,Brooklyn,Census Tract 429,5074,0.1681338507604586,30178.33694434895,1,2537.0,462.8212954207933,-0.19956409030938219,0
36047043000,Brooklyn,Census Tract 430,3668,0.16003146617583713,22920.49237347939,1,1834.0,732.7996146084405,-0.08414834847921863,0
36047043100,Brooklyn,Census Tract 431,4023,0.16820677379627688,23916.99162408551,0,4023.0,1689.200876190141,0.4915425340460409,1
36047039200,Brooklyn,Census Tract 392,3441,0.17460235769463783,19707.637659841723,0,3441.0,712.1952478528528,0.004473588108269755,0
36047041402,Brooklyn,Census Tract 414.02,2111,0.1543954725627969,13672.680713752134,0,2111.0,1270.2927477460394,0.13072140270009178,0
36047021200,Brooklyn,Census Tract 212,3448,0.190833351488548,18068.120551804677,0,3448.0,1665.4695176565097,0.40801523649580146,0
36047019400,Brooklyn,Census Tract 194,3371,0.17842008501619694,18893.612788571318,0,3371.0,3220.4202726843514,0.7346911667149443,1
36047117602,Brooklyn,Census Tract 1176.02,3076,0.1437994868125304,21390.896923089458,0,3076.0,2490.694543368993,0.6100373196892764,1
36047041700,Brooklyn,Census Tract 417,3390,0.14114188695205362,24018.38372156378,1,1695.0,522.7139515299947,-0.25828692984915014,0
36047089800,Brooklyn,Census Tract 898,2260,0.15435724323224692,14641.360215274051,1,1130.0,363.2125976419246,-0.5988605171698478,0
36047072800,Brooklyn,Census Tract 728,3594,0.21204834394815847,16948.965189177146,0,3594.0,1450.9584376161731,0.3382993913951433,0
36047036002,Brooklyn,Census Tract 360.02,3777,0.08603276808870917,43901.87696977855,0,3777.0,657.0664988689344,0.11347935107368258,0
36047098800,Brooklyn,Census Tract 988,2926,0.1619403228191414,18068.384384214318,0,2926.0,676.8900278728999,-0.06729499945992821,0
36047059600,Brooklyn,Census Tract 596,2235,0.17308460933150732,12912.7598844986,1,1117.5,467.2714225299059,-0.49791799875176146,0
36047058200,Brooklyn,Census Tract 582,2435,0.16153616022093867,15074.02427214789,1,1217.5,741.7662561509543,-0.22877324677585698,0
36047068600,Brooklyn,Census Tract 686,1724,0.14800610816036383,11648.167912989476,0,1724.0,1842.8593016593957,0.2466505568755828,0
36047025400,Brooklyn,Census Tract 254,2992,0.17549361086216209,17049.053725095473,0,2992.0,2206.62545444399,0.5081959645316992,1
36047032100,Brooklyn,Census Tract 321,5140,0.1600952606453386,32105.884829324947,0,5140.0,1384.5340193186005,0.4910243155755476,1
36047081600,Brooklyn,Census Tract 816,2988,0.1796397895528021,16633.28601886236,0,2988.0,1206.322520518512,0.2072579552397992,0
36047019500,Brooklyn,Census Tract 195,3782,0.13702606758221075,27600.58773292122,0,3782.0,936.5642552686306,0.2125761602788464,0
36047044800,Brooklyn,Census Tract 448,1787,0.22453233038657822,7958.764766407203,1,893.5,394.5168444806253,-0.7044548698563622,0
36047007400,Brooklyn,Census Tract 74,5360,0.14128734992764305,37936.87122552016,0,5360.0,1755.6249620006474,0.6431755262458821,1
36047004600,Brooklyn,Census Tract 46,1175,0.817237377263864,1437.7707538707252,1,587.5,2258.481384461195,-0.20947302978301274,0
36047043200,Brooklyn,Census Tract 432,4098,0.14881901465328698,27536.80374478603,0,4098.0,1839.9605071531596,0.5601010534422922,1
36047043300,Brooklyn,Census Tract 433,3621,0.16824340947177963,21522.38837389568,0,3621.0,1036.2470575535528,0.21316771737652493,0
36047043400,Brooklyn,Census Tract 434,4061,0.13965957076509147,29077.849643621164,0,4061.0,2034.5676327778792,0.616485692911555,1
36047043500,Brooklyn,Census Tract 435,4971,0.16815782712291222,29561.514233687907,2,1657.0,258.4592156249057,-0.5744833308673584,0
36047043900,Brooklyn,Census Tract 439,4045,0.20000394158268722,20224.601415306028,0,4045.0,802.3696978510408,0.09985878169903922,0
36047044000,Brooklyn,Census Tract 440,2646,0.20154248755827633,13128.74536806987,0,2646.0,1157.4149587884579,0.12405786611082252,0
36047044100,Brooklyn,Census Tract 441,4884,0.14201980180978685,34389.57059341168,0,4884.0,1517.4310769504264,0.5368584170677789,1
36047044200,Brooklyn,Census Tract 442,2379,0.18283191808226076,13011.951222486365,0,2379.0,1405.1636101211684,0.19640097495136963,0
36047044300,Brooklyn,Census Tract 443,4272,0.1677684221519439,25463.671561093604,0,4272.0,2030.894852008005,0.604331448034027,1
36047044400,Brooklyn,Census Tract 444,3084,0.1745441600634361,17668.881037779523,0,3084.0,1292.6896699592287,0.25739207659983226,0
36047044500,Brooklyn,Census Tract 445,3956,0.16973764430488797,23306.556516680008,0,3956.0,1410.847696559611,0.39550530255644817,0
36047044600,Brooklyn,Census Tract 446,2034,0.14174459024298625,14349.753994231505,1,1017.0,240.43409480809305,-0.8254909834826202,0
36047045000,Brooklyn,Census Tract 450,863,0.22036792596939733,3916.177892965447,0,863.0,1128.327700435893,-0.31056454923912197,0
36047045200,Brooklyn,Census Tract 452,2640,0.1863161408865794,14169.464800191998,0,2640.0,1198.139088746828,0.15293954722875794,0
36047045300,Brooklyn,Census Tract 453,1938,0.31952795325921346,6065.197051563809,0,1938.0,1895.8545437356997,0.17851455846493722,0
36047045400,Brooklyn,Census Tract 454,1951,0.1323117204499551,14745.48130252706,0,1951.0,1942.656394650819,0.33572897822578357,0
36047079400,Brooklyn,Census Tract 794,2385,0.22218111366921803,10734.485756295084,0,2385.0,1464.092851279318,0.18592685083483573,0
36047080400,Brooklyn,Census Tract 804,2893,0.1897561874134986,15245.87967029423,2,964.3333333333334,846.6142567574276,-0.20908342360731424,0
36047080600,Brooklyn,Census Tract 806,3647,0.1663093460149994,21929.014137732695,1,1823.5,897.7121987639384,0.007184232028163773,0
36047048200,Brooklyn,Census Tract 482,5455,0.19667742656494905,27735.770674214044,0,5455.0,1780.6341684045224,0.6029427786167929,1
36047007800,Brooklyn,Census Tract 78,5120,0.13811433043211788,37070.736859680466,1,2560.0,387.5945612377563,-0.25141214604894097,0
36047028501,Brooklyn,Census Tract 285.01,427,0.08321855533535788,5131.067203453078,0,427.0,848.8406259830722,-0.5484975963073809,0
36047026100,Brooklyn,Census Tract 261,5459,0.1994145551596366,27375.13315229135,0,5459.0,809.4035645652048,0.2137342575842253,0
36047067800,Brooklyn,Census Tract 678,2675,0.1662214438996811,16092.989792667371,0,2675.0,2403.3153471459104,0.5181840067191481,1
36047075400,Brooklyn,Census Tract 754,1284,0.17345718238904978,7402.403188586891,0,1284.0,2064.3650953781416,0.16949831076031105,0
36047018100,Brooklyn,Census Tract 181,3749,0.16937264191926452,22134.625506916575,1,1874.5,570.71313090468,-0.2080839901609263,0
36047080200,Brooklyn,Census Tract 802,4088,0.1852434316259111,22068.258853331386,1,2044.0,552.9419361888479,-0.20661200157517112,0
36047083800,Brooklyn,Census Tract 838,1802,0.16694213196582106,10794.159501742393,0,1802.0,1574.9861883296915,0.16608646037862035,0
36047055100,Brooklyn,Census Tract 551,6797,0.2315838740105069,29350.057421060425,2,2265.6666666666665,490.83566856958737,-0.19808727460723963,0
36047019300,Brooklyn,Census Tract 193,5974,0.26973042693575644,22148.038943425796,1,2987.0,496.4144110926255,-0.18232386078502696,0
36047086800,Brooklyn,Census Tract 868,3091,0.1745790546314347,17705.445859617084,0,3091.0,2078.291989087884,0.4914493953525742,1
36047099600,Brooklyn,Census Tract 996,3508,0.1896914984069546,18493.185142510254,0,3508.0,1527.54915421334,0.3728001636337721,0
